knowledge,issue_category,reference_url,knowledge_type
動詞句が短く修飾が明確な場合、主語と形容詞句の間に動詞を置くことが許容される場合がある,['文法'],19900017394-ページ-41.pdf (Page 1),一般的な論文
物理概念を表す数学記号や文字記号はイタリック体で表記すること,['形式'],19900017394-ページ-78.pdf (Page 1),一般的な論文
化学記号、コンピュータ記号、略語はイタリック体にしないこと,['形式'],19900017394-ページ-78.pdf (Page 1),一般的な論文
ベクトル、テンソル、行列を表す記号は可能であれば太字ローマン体で表記すること,['形式'],19900017394-ページ-78.pdf (Page 1),一般的な論文
タイプライター体のテキストでは、通常イタリック体となる記号の周囲にダブルスペースを入れて区別することを推奨する,['形式'],19900017394-ページ-78.pdf (Page 1),一般的な論文
書籍、報告書、編纂物、新聞、定期刊行物のタイトルおよび副題はイタリック体で表記すること,['形式'],19900017394-ページ-78.pdf (Page 1),一般的な論文
記事、会議資料、論文、編纂物中の論文、特許のタイトルはイタリック体にしないこと,['形式'],19900017394-ページ-78.pdf (Page 1),一般的な論文
読者に馴染みのない外国語はイタリック体で表記すること,['形式'],19900017394-ページ-78.pdf (Page 1),一般的な論文
外国の固有名詞、外国通貨、英語に取り入れられた外国語のフレーズはイタリック体にしないこと,['形式'],19900017394-ページ-78.pdf (Page 1),一般的な論文
生物学的な属名、種名、品種名はイタリック体で表記すること,['形式'],19900017394-ページ-78.pdf (Page 1),一般的な論文
生物学的な分類階級の上位（科、目など）はイタリック体にしないこと,['形式'],19900017394-ページ-78.pdf (Page 1),一般的な論文
英文論文の文法は名詞、代名詞、動詞、形容詞、副詞、前置詞、接続詞、動名詞などの各品詞ごとに正確に使用すること,['文法'],19900017394-ページ-6.pdf (Page 1),一般的な論文
代名詞の先行詞は明確にし、曖昧さを避けること,['文法'],19900017394-ページ-6.pdf (Page 1),一般的な論文
動詞の時制は論文の内容に応じて一貫性を保つこと,['文法'],19900017394-ページ-6.pdf (Page 1),一般的な論文
動詞の態（能動態・受動態）は適切に使い分け、受動態の多用を避けること,['文法'],19900017394-ページ-6.pdf (Page 1),一般的な論文
"形容詞の冠詞（a, an, the）は文脈に応じて正しく使用すること",['文法'],19900017394-ページ-6.pdf (Page 1),一般的な論文
副詞は適切な位置に配置し、意味の曖昧さを避けること,['文法'],19900017394-ページ-6.pdf (Page 1),一般的な論文
分詞や動名詞の用法は正確にし、ぶら下がり分詞（dangling participles）を避けること,['文法'],19900017394-ページ-6.pdf (Page 1),一般的な論文
前置詞のイディオムは文法規則ではなく慣用的用法に従うこと,['文法'],19900017394-ページ-27.pdf (Page 1),一般的な論文
前置詞のイディオムの正しい用法は辞書や用法参考書を参照すること,['文法'],19900017394-ページ-27.pdf (Page 1),一般的な論文
文末の前置詞は文法的に許容されるが、強調すべき語で文を終えるために避けることが推奨される,['文法'],19900017394-ページ-27.pdf (Page 1),一般的な論文
文末の前置詞を避けるために語順を不自然に変えたり、冗長な表現を作ることは避けること,['文法'],19900017394-ページ-27.pdf (Page 1),一般的な論文
並列構造の中で前置詞は明確さや平行性を保つために必要な場合のみ繰り返すこと,['文法'],19900017394-ページ-27.pdf (Page 1),一般的な論文
前置詞や冠詞は強調のために繰り返すことが許容される,['文法'],19900017394-ページ-27.pdf (Page 1),一般的な論文
時間帯の名称は小文字で記載すること,['形式'],19900017394-ページ-101.pdf (Page 1),一般的な論文
地質学の期間名や土壌群の名称は大文字で始めること,['形式'],19900017394-ページ-101.pdf (Page 1),一般的な論文
天体の名称は大文字で始めること,['形式'],19900017394-ページ-101.pdf (Page 1),一般的な論文
惑星名は大文字で記載し、地球の太陽や月は大文字で記載すること,['形式'],19900017394-ページ-101.pdf (Page 1),一般的な論文
地面としての「earth」や木星の衛星を指す「moons of Jupiter」は小文字で記載すること,['形式'],19900017394-ページ-101.pdf (Page 1),一般的な論文
生物学的分類名の階級（門、綱、目、科、属）は大文字で始めること,['形式'],19900017394-ページ-101.pdf (Page 1),一般的な論文
種名（species）は小文字で記載すること,['形式'],19900017394-ページ-101.pdf (Page 1),一般的な論文
"コロンは導入句の後に使用しないこと（例：that is, for example, such asの後）",['文法'],19900017394-ページ-58.pdf (Page 1),一般的な論文
コロンはリストの導入に使用し、リストの要素を強調することができる,"['文法', '段落構成']",19900017394-ページ-58.pdf (Page 1),一般的な論文
コロンを使う場合、導入句が名詞の同格であるときに使用すること,['文法'],19900017394-ページ-58.pdf (Page 1),一般的な論文
導入句に'as follows'または'the following'を含む場合、コロンでリストを導入すること,['文法'],19900017394-ページ-58.pdf (Page 1),一般的な論文
コロンは導入文を拡充するリストを導入する際に使用することができる,"['文法', '段落構成']",19900017394-ページ-58.pdf (Page 1),一般的な論文
番号付きリストの番号は句読点の使用に影響しないこと（例：番号の後に句点を付けない）,"['文法', '段落構成']",19900017394-ページ-58.pdf (Page 1),一般的な論文
コロンは強い区切りを示すため、文法的に不適切な場所での使用を避けること,['文法'],19900017394-ページ-58.pdf (Page 1),一般的な論文
コロンの誤用は、強調したい内容を正しく表現するために、箇条書きなど他の方法で修正することを推奨する,"['文法', '段落構成']",19900017394-ページ-58.pdf (Page 1),一般的な論文
相対代名詞の用法における先行詞の区別,['文法'],19900017394-ページ-14.pdf (Page 1),一般的な論文
人を指す場合はwhoまたはwhomを使用すること,['文法'],19900017394-ページ-14.pdf (Page 1),一般的な論文
物を指す場合はwhichを使用すること,['文法'],19900017394-ページ-14.pdf (Page 1),一般的な論文
物や稀に人を指す場合はthatを使用可能であること,['文法'],19900017394-ページ-14.pdf (Page 1),一般的な論文
所有格の相対代名詞whoseは人または物の両方に使用可能であること,['文法'],19900017394-ページ-14.pdf (Page 1),一般的な論文
物に対してwhoseを使う場合、of whichよりも自然な表現となることがあること,['文法'],19900017394-ページ-14.pdf (Page 1),一般的な論文
非制限用法の関係代名詞にはwhichを使用し、文中でカンマで囲むことが必須であること,"['文法', '段落構成']",19900017394-ページ-14.pdf (Page 1),一般的な論文
制限用法の関係代名詞にはwhichも使用可能だが、カンマで囲まないことが重要であること,"['文法', '段落構成']",19900017394-ページ-14.pdf (Page 1),一般的な論文
文の意味を変えずに関係節を省略できる場合は非制限用法であり、whichを用いること,['文法'],19900017394-ページ-14.pdf (Page 1),一般的な論文
文の意味を限定する場合は制限用法であり、whichやthatを用いるがカンマは使わないこと,['文法'],19900017394-ページ-14.pdf (Page 1),一般的な論文
頭字語は常に全て大文字で表記すること,['形式'],19900017394-ページ-95.pdf (Page 1),一般的な論文
頭字語の定義文中では、頭字語の文字は固有名詞でない限り大文字にしないこと,['形式'],19900017394-ページ-95.pdf (Page 1),一般的な論文
頭字語の定義文中で固有名詞を表す場合は、その文字を大文字にすること,['形式'],19900017394-ページ-95.pdf (Page 1),一般的な論文
頭字語の構成文字をイタリック体などで強調する必要はないこと,['形式'],19900017394-ページ-95.pdf (Page 1),一般的な論文
略語は一般に略される語の大文字・小文字の形に従うこと,['形式'],19900017394-ページ-95.pdf (Page 1),一般的な論文
タイトルや見出しで主要語が大文字の場合でも、単位の略語など通常は小文字の略語は小文字のままにすること,['形式'],19900017394-ページ-95.pdf (Page 1),一般的な論文
固有名詞および固有形容詞は大文字で始めること,['形式'],19900017394-ページ-95.pdf (Page 1),一般的な論文
固有名詞の範囲は人名、地名、組織名、政治区分、暦の区分、歴史的出来事や祝日などを含むこと,['形式'],19900017394-ページ-95.pdf (Page 1),一般的な論文
固有名詞かどうか判断が難しい場合は辞書やスタイルマニュアルを参照して決定すること,['形式'],19900017394-ページ-95.pdf (Page 1),一般的な論文
略語の定義時には頭字語の大文字化を適用すること,['形式'],19900017394-ページ-110.pdf (Page 1),一般的な論文
略語は定義時に大文字で表記すること,['形式'],19900017394-ページ-110.pdf (Page 1),一般的な論文
アクティブボイスとパッシブボイスの使い分けに注意すること,['文法'],19900017394-ページ-110.pdf (Page 1),一般的な論文
住所表記ではコンマを適切に使用すること,['形式'],19900017394-ページ-110.pdf (Page 1),一般的な論文
形容詞の位置と用法に注意し、誤用を避けること,['文法'],19900017394-ページ-110.pdf (Page 1),一般的な論文
冠詞の使用は文脈に応じて正確に行うこと,['文法'],19900017394-ページ-110.pdf (Page 1),一般的な論文
主語と動詞の間に冠詞を誤って挿入しないこと,['文法'],19900017394-ページ-110.pdf (Page 1),一般的な論文
比較級と最上級の正しい使い方を守ること,['文法'],19900017394-ページ-110.pdf (Page 1),一般的な論文
副詞の位置に注意し、誤用を避けること,['文法'],19900017394-ページ-110.pdf (Page 1),一般的な論文
and/orの使用時は動詞の単複数に注意すること,['文法'],19900017394-ページ-110.pdf (Page 1),一般的な論文
同格語句は制限的でない場合、カンマで囲むこと,['文法'],19900017394-ページ-67.pdf (Page 1),一般的な論文
制限的同格語句は先行詞を区別するためにカンマで囲まないこと,['文法'],19900017394-ページ-67.pdf (Page 1),一般的な論文
同格語句にカンマが含まれる場合、明確化のためにダッシュ（emダッシュ）で囲むことを推奨,"['文法', '形式']",19900017394-ページ-67.pdf (Page 1),一般的な論文
"非制限的同格語句の前に""or""を用いる場合はカンマで囲むことが必須",['文法'],19900017394-ページ-67.pdf (Page 1),一般的な論文
記号的同格語句（例：変数名）は通常カンマで囲まないこと,['文法'],19900017394-ページ-67.pdf (Page 1),一般的な論文
非制限的記号的同格語句は著者または編集者の判断でカンマで囲むことが可能,['文法'],19900017394-ページ-67.pdf (Page 1),一般的な論文
非制限的な挿入句、修辞的副詞、対照的表現、導入語などの中断要素はカンマで囲むことができる,['文法'],19900017394-ページ-67.pdf (Page 1),一般的な論文
修辞的副詞の位置と句読点は文の強調に影響を与えるため注意して配置すること,['文法'],19900017394-ページ-67.pdf (Page 1),一般的な論文
一般的な知識や信念を示す間接構文の使用は曖昧さを生むため、著者の信念や知識を示す場合は個人代名詞を用いること,['文法'],19900017394-ページ-38.pdf (Page 1),一般的な論文
"先行詞が明確でない場合、広範な参照を示す指示代名詞（this, these, that, those）を名詞として使用することは避けること",['文法'],19900017394-ページ-38.pdf (Page 1),一般的な論文
"指示代名詞の後にresult, effect, apparatusなどの抽象的な名詞を安易に挿入しないこと","['文法', '単語']",19900017394-ページ-38.pdf (Page 1),一般的な論文
文の主語（または節の主語）は明確かつ具体的であり、前の内容と関連付けられていることが望ましい,"['文法', '段落構成']",19900017394-ページ-38.pdf (Page 1),一般的な論文
動詞およびその派生語は行動を表現する唯一の語であり、活発な動詞を用いることで文章を簡潔かつ読みやすくすることができる,['文法'],19900017394-ページ-38.pdf (Page 1),一般的な論文
動詞の行動性を弱める表現（受動態、動詞の派生名詞、形容詞化など）は文章の力を弱めるため、可能な限り能動態の動詞を用いることが推奨される,['文法'],19900017394-ページ-38.pdf (Page 1),一般的な論文
動詞が主語化されると弱い動詞に置き換えられる傾向があるため、動詞を主語にしない構文を用いて強い動詞を維持することが望ましい,['文法'],19900017394-ページ-38.pdf (Page 1),一般的な論文
導入句の直後に動詞が続く場合、導入句の後にコンマを置かないこと,['形式'],19900017394-ページ-63.pdf (Page 1),一般的な論文
導入句や節の後のコンマは、区切る場合にのみ使用し、囲む場合には使用しないこと,['形式'],19900017394-ページ-63.pdf (Page 1),一般的な論文
制限的な導入要素の前にはコンマを置かず、後にコンマを置くこと,['形式'],19900017394-ページ-63.pdf (Page 1),一般的な論文
非制限的な導入要素の前後にはコンマを置くこと,['形式'],19900017394-ページ-63.pdf (Page 1),一般的な論文
連続する形容詞が並列形容詞（andでつなげられ、独立して名詞を修飾する場合）のみコンマで区切ること,['形式'],19900017394-ページ-63.pdf (Page 1),一般的な論文
技術論文は冗長性や不要な詳細を排除し、簡潔であること,['段落構成'],19900017394-ページ-44.pdf (Page 1),一般的な論文
簡潔さを追求する際、単に語数を減らすだけではなく、強調やリズム、意味を損なわないように注意すること,['段落構成'],19900017394-ページ-44.pdf (Page 1),一般的な論文
冗長表現や不要な言葉は編集者が削除すべきであること,['段落構成'],19900017394-ページ-44.pdf (Page 1),一般的な論文
冗長表現の例として、同義反復（タウトロジー）は避けること,"['文法', '単語']",19900017394-ページ-44.pdf (Page 1),一般的な論文
同義反復の具体例として「ac current 20 sec in duration」は「current」を省略すること,"['文法', '単語']",19900017394-ページ-44.pdf (Page 1),一般的な論文
同義反復の具体例として「close proximity」は「close」を省略すること,"['文法', '単語']",19900017394-ページ-44.pdf (Page 1),一般的な論文
同義反復の具体例として「in the range of 1 to 10」は「from 1 to 10」に置き換えること,"['文法', '単語']",19900017394-ページ-44.pdf (Page 1),一般的な論文
動詞の冗長表現はより簡潔な動詞に置き換えること（例：「are found to be in agreement」は「agree」に）,"['文法', '単語']",19900017394-ページ-44.pdf (Page 1),一般的な論文
動詞の冗長表現の具体例として「analyses were made」は「analyze」に置き換えること,"['文法', '単語']",19900017394-ページ-44.pdf (Page 1),一般的な論文
動詞の冗長表現の具体例として「make adjustments to」は「adjust」に置き換えること,"['文法', '単語']",19900017394-ページ-44.pdf (Page 1),一般的な論文
本文のフォントサイズは10ポイントに設定,['形式'],19900017394-ページ-5.pdf (Page 1),一般的な論文
タイトルは米国式の大文字ルールに従うこと,['形式'],19900017394-ページ-5.pdf (Page 1),一般的な論文
要約は200語以内に制限すること,['形式'],19900017394-ページ-5.pdf (Page 1),一般的な論文
ページ番号は印刷しないこと,['形式'],19900017394-ページ-5.pdf (Page 1),一般的な論文
引用は著者名と年を記載すること,['形式'],19900017394-ページ-5.pdf (Page 1),一般的な論文
図のキャプションは図の下に配置すること,['形式'],19900017394-ページ-5.pdf (Page 1),一般的な論文
イタリック体の過剰使用禁止,['形式'],19900017394-ページ-77.pdf (Page 1),一般的な論文
強調のために文全体や長い段落をイタリック体にしないこと,['形式'],19900017394-ページ-77.pdf (Page 1),一般的な論文
技術用語や重要語は初出時にイタリック体で表記すること,['形式'],19900017394-ページ-77.pdf (Page 1),一般的な論文
新造語や非標準的な技術用語はイタリック体ではなく引用符で囲むことを推奨,['形式'],19900017394-ページ-77.pdf (Page 1),一般的な論文
単語をその単語自体として示す場合はイタリック体を用いること（例：単語の説明）,['形式'],19900017394-ページ-77.pdf (Page 1),一般的な論文
文字を文字として示す場合はイタリック体を用いること（例：文字の指定）,['形式'],19900017394-ページ-77.pdf (Page 1),一般的な論文
形状を示す文字（例：V字尾、L字型）、文字の指定（例：ケースA、付録C）、図表の細分化（例：図1(a)、式(2c)）はイタリック体にしないこと,['形式'],19900017394-ページ-77.pdf (Page 1),一般的な論文
"イタリック体の単語や文字の複数形はローマン体のsを付けること（例：and's, if's, i's）",['形式'],19900017394-ページ-77.pdf (Page 1),一般的な論文
疑問文の終わりには疑問符（?）を使用すること,['形式'],19900017394-ページ-109.pdf (Page 1),一般的な論文
"引用文や直接話法、区別が必要な語句は引用符（'' または "" ""）で囲むこと",['形式'],19900017394-ページ-109.pdf (Page 1),一般的な論文
セミコロン（;）は、コンマでは区切れない並列節や長い列挙、説明的な句や省略節の区切りに使用すること,['形式'],19900017394-ページ-109.pdf (Page 1),一般的な論文
スラッシュ（/）は、and/orの表記、分数（x/y）、単位のper（m/sec）、詩の引用に正しく使用すること,['形式'],19900017394-ページ-109.pdf (Page 1),一般的な論文
文の要素（例：図のキャプションやリストの項目）の最初の文字は大文字で始める文体の大文字使用を適用すること,['形式'],19900017394-ページ-109.pdf (Page 1),一般的な論文
固有名詞および固有形容詞は固有の意味で使用される場合に大文字で始めること,['文法'],19900017394-ページ-96.pdf (Page 1),一般的な論文
独立した意味を持つ固有名詞の派生語は小文字で始めること,['文法'],19900017394-ページ-96.pdf (Page 1),一般的な論文
固有形容詞と一般形容詞の区別は辞書を参照し、分野の慣習や著者の好みを尊重すること,['文法'],19900017394-ページ-96.pdf (Page 1),一般的な論文
固有名詞の一部である普通名詞は固有名詞の一部として使う場合に大文字で始めること、単独使用時は小文字とすること,['文法'],19900017394-ページ-96.pdf (Page 1),一般的な論文
固有名詞の短縮形として一般的に認識されている普通名詞は大文字で始めること,['文法'],19900017394-ページ-96.pdf (Page 1),一般的な論文
固有名詞の複数形は大文字で始めること,['文法'],19900017394-ページ-96.pdf (Page 1),一般的な論文
ダッシュ（-）は、文中の要素を区切る際や強調・緊張感を出す際に使用する句読点であること,['形式'],19900017394-ページ-107.pdf (Page 1),一般的な論文
エン・ダッシュ（–）は、範囲を示す数字の間や、二語からなる修飾語をつなぐ際に使用する句読点であること,['形式'],19900017394-ページ-107.pdf (Page 1),一般的な論文
ハイフン（-）は、行末での単語の分割、接頭辞・接尾辞の付加、複合語の形成に使用する句読点であること,['形式'],19900017394-ページ-107.pdf (Page 1),一般的な論文
見出しの大文字化は、主要な単語すべてを大文字にするヘッドラインスタイルキャピタリゼーションを用いること,['形式'],19900017394-ページ-107.pdf (Page 1),一般的な論文
完全大文字（FULL CAPS）は、表現のすべての文字を大文字にするスタイルであること,['形式'],19900017394-ページ-107.pdf (Page 1),一般的な論文
図のキャプションは文の完結の有無にかかわらずピリオドで終えること,['形式'],19900017394-ページ-81.pdf (Page 1),一般的な論文
単位の略語にはピリオドを付けないこと（ただしインチの略語は例外）,['形式'],19900017394-ページ-81.pdf (Page 1),一般的な論文
"単語の略語で紛らわしいものにはピリオドを付けること（例：fig., Co., no., Mr.）",['形式'],19900017394-ページ-81.pdf (Page 1),一般的な論文
"アクロニムや縮約形にはピリオドを付けないこと（例：NASA, V/STOL, nat'l）",['形式'],19900017394-ページ-81.pdf (Page 1),一般的な論文
"小数点の前にピリオドを用いること（例：0.2, .68, 29.32）",['形式'],19900017394-ページ-81.pdf (Page 1),一般的な論文
金額表記ではドルとセントの間にピリオドを用いること（例：$6.50）,['形式'],19900017394-ページ-81.pdf (Page 1),一般的な論文
列挙番号の後にはピリオドを付けること（例：1. Optical rectification）,['形式'],19900017394-ページ-81.pdf (Page 1),一般的な論文
研究中のモデルや試料の挙動は過去形で記述すること,['文法'],19900017394-ページ-18.pdf (Page 1),一般的な論文
報告書の図表に示す結果は現在形で記述すること,['文法'],19900017394-ページ-18.pdf (Page 1),一般的な論文
結果の説明や理由付けは現在形で記述すること,['文法'],19900017394-ページ-18.pdf (Page 1),一般的な論文
結論節は通常過去形で記述し、普遍的な真理を述べる部分は現在形を用いること,['文法'],19900017394-ページ-18.pdf (Page 1),一般的な論文
要約（Abstract）は通常現在形で記述すること,['文法'],19900017394-ページ-18.pdf (Page 1),一般的な論文
主節の動詞が現在形または未来形の場合、従属節の動詞は任意の時制を用いてよいこと,['文法'],19900017394-ページ-18.pdf (Page 1),一般的な論文
主節の動詞が過去形の場合、従属節の動詞は過去形を用いること。ただし、従属節が普遍的真理や継続中の動作を表す場合は例外とすること,['文法'],19900017394-ページ-18.pdf (Page 1),一般的な論文
文の最初の単語は大文字で始めること,['文法'],19900017394-ページ-9.pdf (Page 1),一般的な論文
引用文の最初の単語は大文字で始めること,['文法'],19900017394-ページ-9.pdf (Page 1),一般的な論文
疑問文の最初の単語は大文字で始めること,['文法'],19900017394-ページ-9.pdf (Page 1),一般的な論文
箇条書きの各項目は文のスタイルに従い適切に大文字を使用すること,"['文法', '形式']",19900017394-ページ-9.pdf (Page 1),一般的な論文
見出しはHeadline Style Capitalization（主要単語を大文字）を用いること,['形式'],19900017394-ページ-9.pdf (Page 1),一般的な論文
頭字語（アクロニム）は全て大文字で表記すること,['形式'],19900017394-ページ-9.pdf (Page 1),一般的な論文
略語の大文字使用は一般的な慣習に従うこと,['形式'],19900017394-ページ-9.pdf (Page 1),一般的な論文
固有名詞および形容詞は適切に大文字で始めること,"['文法', '形式']",19900017394-ページ-9.pdf (Page 1),一般的な論文
人名や肩書きは大文字で始めること,['形式'],19900017394-ページ-9.pdf (Page 1),一般的な論文
地名は大文字で始めること,['形式'],19900017394-ページ-9.pdf (Page 1),一般的な論文
技術文書における文法、句読点、及び大文字使用の統一ルールの遵守,"['文法', '形式']",19900017394-ページ-1.pdf (Page 1),一般的な論文
文法の正確な使用による文章の明確化と読みやすさの向上,['文法'],19900017394-ページ-1.pdf (Page 1),一般的な論文
句読点の適切な配置による意味の明確化と誤解防止,"['文法', '形式']",19900017394-ページ-1.pdf (Page 1),一般的な論文
タイトルや見出しにおける大文字使用の一貫性確保（例：米国式大文字ルールの適用）,['形式'],19900017394-ページ-1.pdf (Page 1),一般的な論文
所有格の代名詞にアポストロフィは使用しないこと,['文法'],19900017394-ページ-12.pdf (Page 1),一般的な論文
代名詞は先行詞と数・性・人称が一致すること,['文法'],19900017394-ページ-12.pdf (Page 1),一般的な論文
代名詞の先行詞は明確に示すこと,['文法'],19900017394-ページ-12.pdf (Page 1),一般的な論文
代名詞の先行詞が不明瞭な場合は、文を修正して先行詞を明確にすること,['文法'],19900017394-ページ-12.pdf (Page 1),一般的な論文
代名詞の先行詞が遠すぎる場合は、代名詞と先行詞の数が一致しない恐れがあるため文を見直すこと,['文法'],19900017394-ページ-12.pdf (Page 1),一般的な論文
無生物名詞に対して所有格の'sを使うことは慣用的に許容されるが、対象の名詞の性質に依存するため注意が必要であること,['文法'],19900017394-ページ-12.pdf (Page 1),一般的な論文
接頭辞と固有名詞または形容詞を結合する際はハイフンを使用,['形式'],19900017394-ページ-74.pdf (Page 1),一般的な論文
意味が誤解されやすい同形異義語はハイフンで区別する,"['形式', '単語']",19900017394-ページ-74.pdf (Page 1),一般的な論文
読み間違いや読みにくさを避けるためにハイフンを使用,['形式'],19900017394-ページ-74.pdf (Page 1),一般的な論文
母音が重複したり子音が三重になる場合はハイフンを入れる,['形式'],19900017394-ページ-74.pdf (Page 1),一般的な論文
"接頭辞 co, de, pre, pro, re は母音が重複してもハイフンを使わず連結する",['形式'],19900017394-ページ-74.pdf (Page 1),一般的な論文
接頭辞をハイフンでつながれた複合語に付ける場合はハイフンを使用,['形式'],19900017394-ページ-74.pdf (Page 1),一般的な論文
接尾辞を単語に付ける際は通常ハイフンを使わない,['形式'],19900017394-ページ-74.pdf (Page 1),一般的な論文
子音が三重になるのを避けるために接尾辞を付ける際はハイフンを使用,['形式'],19900017394-ページ-74.pdf (Page 1),一般的な論文
接尾辞 like を固有名詞に付ける場合はハイフンを使用,['形式'],19900017394-ページ-74.pdf (Page 1),一般的な論文
複合語は辞書に基づく恒久的な形（連結またはハイフン付き）か、一時的なハイフン付き形に分類される,['形式'],19900017394-ページ-74.pdf (Page 1),一般的な論文
数字や文字とともに使われる普通名詞は大文字にしないこと,['形式'],19900017394-ページ-97.pdf (Page 1),一般的な論文
公式名称の一部である場合のみ定冠詞theを大文字にすること,['形式'],19900017394-ページ-97.pdf (Page 1),一般的な論文
"外国人名の前置詞（d', de, du, vonなど）は、名前や肩書の前にない場合に大文字にすること",['形式'],19900017394-ページ-97.pdf (Page 1),一般的な論文
一般的な意味で使われる人名は大文字にしないこと（例：単位名など）,['形式'],19900017394-ページ-97.pdf (Page 1),一般的な論文
個人名の前にある公的・職業的肩書は大文字にすること（例：President Reagan）,['形式'],19900017394-ページ-97.pdf (Page 1),一般的な論文
"個人名の後や同格で用いられる肩書は大文字にしないこと（例：the chief scientist, Richard Barnwell）",['形式'],19900017394-ページ-97.pdf (Page 1),一般的な論文
"個人名の後に続く肩書は通常大文字にしないこと（例：Richard Petersen, director of Langley Research Center）",['形式'],19900017394-ページ-97.pdf (Page 1),一般的な論文
英語の動詞のムードは、主に直説法、命令法、接続法の3種類があること,['文法'],19900017394-ページ-19.pdf (Page 1),一般的な論文
技術文書ではほとんどの動詞は直説法を用いること,['文法'],19900017394-ページ-19.pdf (Page 1),一般的な論文
命令法は手順や指示の記述で使用されることがあること,['文法'],19900017394-ページ-19.pdf (Page 1),一般的な論文
接続法は命令、提案、勧告、要求を示す場合に用いること,['文法'],19900017394-ページ-19.pdf (Page 1),一般的な論文
接続法は事実に反する条件や非常にありそうにない状況を示す場合に用いること,['文法'],19900017394-ページ-19.pdf (Page 1),一般的な論文
接続法は著者が強い疑念を示したい場合にのみ使用すべきであること,['文法'],19900017394-ページ-19.pdf (Page 1),一般的な論文
動詞の態は主語が動作を行うか（能動態）、受けるか（受動態）を示すこと,['文法'],19900017394-ページ-19.pdf (Page 1),一般的な論文
論文執筆では能動態を優先的に用いることが推奨されること,['文法'],19900017394-ページ-19.pdf (Page 1),一般的な論文
受動態は以下の5つの状況で適切に使用されること：行為者が重要でない、知られていない、または言及しない場合、動作の受け手を強調したい場合、能動態で文が唐突になる場合、能動態の文章に変化をつけたい場合,['文法'],19900017394-ページ-19.pdf (Page 1),一般的な論文
技術論文の文法、句読点、大文字使用のルールは権威者間で異なり、変化し続けているため、一定のスタイルに従うことが重要,"['文法', '形式']",19900017394-ページ-4.pdf (Page 1),一般的な論文
文法や句読点のルールは場合によって破ることが許容されるため、柔軟なスタイル運用が必要,['文法'],19900017394-ページ-4.pdf (Page 1),一般的な論文
特定のスタイルがない場合は、長い伝統と信頼のある編集スタイル（例：NASA Langleyの編集スタイル）を採用することが推奨される,['形式'],19900017394-ページ-4.pdf (Page 1),一般的な論文
接続詞thatの重複禁止,['文法'],19900017394-ページ-31.pdf (Page 1),一般的な論文
接続詞thatの重複は文の読みやすさを損なうため、間に句や節が挟まってもthatは一度だけ使用すること,['文法'],19900017394-ページ-31.pdf (Page 1),一般的な論文
動名詞(gerund)は単数動詞を伴うこと,['文法'],19900017394-ページ-31.pdf (Page 1),一般的な論文
連結された動名詞や不定詞が単一の過程を表す場合は単数動詞を用いること,['文法'],19900017394-ページ-31.pdf (Page 1),一般的な論文
連結された動名詞や不定詞の前に前置詞を繰り返さないこと（過程を表す場合）,['文法'],19900017394-ページ-31.pdf (Page 1),一般的な論文
動詞の後に動名詞か不定詞を用いるかは慣用表現に依存すること,['文法'],19900017394-ページ-31.pdf (Page 1),一般的な論文
慣用表現に従い、誤った動詞と不定詞の組み合わせを避けること（例：aidはto不定詞を伴わない）,['文法'],19900017394-ページ-31.pdf (Page 1),一般的な論文
受動態より能動態を用いること,['文法'],19900017394-ページ-45.pdf (Page 1),一般的な論文
曖昧な表現（hedging）を避け、断定的な表現を用いること,"['文法', '単語']",19900017394-ページ-45.pdf (Page 1),一般的な論文
不必要な強調表現（intensifiers）を避けること,['単語'],19900017394-ページ-45.pdf (Page 1),一般的な論文
冗長な言い回しや無意味なフレーズを削除し、簡潔に表現すること,"['文法', '単語']",19900017394-ページ-45.pdf (Page 1),一般的な論文
"曖昧な表現の代わりに具体的で明確な単語を用いること（例：a majority of→most, due to the fact that→because）",['単語'],19900017394-ページ-45.pdf (Page 1),一般的な論文
引用文中の省略記号（省略点）が文末のピリオドに続く場合（4つのドット）、省略後の文の最初の単語は原文の大文字・小文字に関わらず大文字で始めてよい,"['文法', '形式']",19900017394-ページ-92.pdf (Page 1),一般的な論文
直接疑問文が文中に含まれる場合、疑問文の最初の単語は大文字にしても小文字にしてもよい,['文法'],19900017394-ページ-92.pdf (Page 1),一般的な論文
間接疑問文の最初の単語は決して大文字にしないこと,['文法'],19900017394-ページ-92.pdf (Page 1),一般的な論文
箇条書きの項目は、完全な文であってもなくても、表示形式のリストでは各項目の最初の単語を大文字で始めることが推奨される,['形式'],19900017394-ページ-92.pdf (Page 1),一般的な論文
非表示形式のリスト（文中の括弧付き番号など）では、項目の最初の単語は大文字にしないこと,['形式'],19900017394-ページ-92.pdf (Page 1),一般的な論文
主語は明確に記述すること,['文法'],19900017394-ページ-7.pdf (Page 1),一般的な論文
動詞は力強く表現すること,['文法'],19900017394-ページ-7.pdf (Page 1),一般的な論文
主語と動詞の関係を適切に整えること,['文法'],19900017394-ページ-7.pdf (Page 1),一般的な論文
並列構造を正しく用いること,['文法'],19900017394-ページ-7.pdf (Page 1),一般的な論文
並列を要求する接続詞や表現に注意すること,['文法'],19900017394-ページ-7.pdf (Page 1),一般的な論文
箇条書きは並列構造を保つこと,"['文法', '段落構成']",19900017394-ページ-7.pdf (Page 1),一般的な論文
